@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
2962,'2024/05/30 14:57:45:600',20,0,0,3.889301,2.886173,2.676253,1.894959,0.922083,1.316208,2.031029,2.03861,1.426791,2.152497,1.410257,2.157207,1.076505,2.724465,3.628609,2.898091,5.112955,3.439639,2.382134,1.289974,1.241265,1.71992,1.734281,0,?,0,0,0,0
2963,'2024/05/30 14:57:45:634',20,0,0,6.667344,1.45351,0.885855,2.004585,3.649525,4.425444,2.332212,2.144427,2.57413,2.049556,1.638896,1.506103,2.94297,2.88187,3.588013,3.85131,5.006882,2.977181,3.606026,2.595617,2.12552,2.128898,2.070727,0,?,0,0,0,0
2964,'2024/05/30 14:57:45:668',20,0,0,0.733783,3.668493,2.127646,1.012977,1.967031,2.390692,4.330407,1.374794,1.446629,3.205139,2.189084,2.502993,2.386997,2.370018,3.000802,3.430648,7.633355,5.170332,3.544214,1.412019,2.100513,2.409938,1.757254,0,?,0,0,0,0
2965,'2024/05/30 14:57:45:701',20,0,0,2.439603,2.623965,1.772612,1.209151,1.729983,1.453309,1.517166,1.39504,1.57796,1.554857,1.075792,2.710526,1.677095,1.874541,3.555699,3.600991,4.198179,3.770161,2.136321,2.578058,1.480674,1.023511,1.401983,0,?,0,0,0,0
2966,'2024/05/30 14:57:45:734',20,0,0,1.084763,1.575598,1.77574,0.674659,1.982802,2.412525,3.26294,1.426968,1.368014,1.689444,2.829618,2.499654,2.571322,1.863575,3.739515,3.931616,4.280571,3.986435,2.125402,2.136563,1.918779,1.538579,1.401235,0,?,0,0,0,0
2967,'2024/05/30 14:57:45:768',20,0,0,4.389432,2.761297,3.712299,1.035457,1.350281,2.344146,2.097227,0.967476,1.354979,0.823037,1.694281,3.034633,1.237008,2.724764,4.572324,3.041696,4.633314,4.42269,2.215912,2.887784,2.493775,1.732849,1.374332,0,?,0,0,0,0
2968,'2024/05/30 14:57:45:801',20,0,0,1.624414,2.50307,1.383643,0.592916,1.131624,1.556382,3.422019,2.731729,2.56568,1.418482,1.146376,2.353833,3.696148,5.010654,2.742641,3.31004,3.734488,2.359728,2.522012,1.833306,1.525045,1.305645,0.904962,0,?,0,0,0,0
2969,'2024/05/30 14:57:45:834',20,0,0,7.423001,4.846848,1.743734,1.302233,2.201524,1.993241,1.573965,1.429876,0.657374,2.282183,4.147302,4.345489,3.453765,4.080848,3.938008,4.982272,3.54564,2.714182,2.714185,2.467208,1.744106,1.405686,1.581552,0,?,0,0,0,0
2970,'2024/05/30 14:57:45:868',20,0,0,5.500777,3.784745,3.390998,1.499708,1.98645,1.76535,1.505831,0.839175,2.310124,3.020924,2.926285,2.021878,1.873738,3.465424,5.535917,4.673969,3.508882,2.654289,1.275453,2.384965,1.73894,1.418426,1.108219,0,?,0,0,0,0
2971,'2024/05/30 14:57:45:901',20,0,0,5.67479,3.078243,1.288094,1.072269,2.47469,1.378467,1.013595,0.915429,1.727183,2.981176,2.076741,2.820631,2.511736,4.060931,2.682761,3.686767,3.388111,2.811588,1.509461,2.135251,2.747357,1.683425,1.936865,0,?,0,0,0,0
2972,'2024/05/30 14:57:45:934',20,0,0,2.794831,1.920682,2.279018,2.322181,2.169873,1.440305,1.860076,1.865621,3.048077,1.131627,1.363115,2.649385,3.216774,1.809898,2.167027,3.158648,3.406503,2.252631,2.146082,1.963124,0.912278,1.571363,1.443645,0,?,0,0,0,0
2973,'2024/05/30 14:57:45:967',20,0,0,2.659747,3.552196,2.401253,1.867074,2.130236,2.619413,1.315874,1.618528,1.418931,1.828986,1.576186,1.398293,3.395686,5.560139,5.309769,4.430809,4.348258,3.760679,2.148465,2.09205,1.737757,1.115268,1.289691,0,?,0,0,0,0
2974,'2024/05/30 14:57:46:000',20,0,0,3.282583,3.865861,2.112022,2.628612,1.699597,2.282683,1.0801,1.358809,1.793516,1.224407,1.543952,2.024319,1.787728,1.828184,3.104227,2.510007,3.632359,2.123437,1.906441,1.257557,1.571361,1.937136,1.857238,0,?,0,0,0,0
2975,'2024/05/30 14:57:46:034',20,0,0,11.047155,4.335427,2.708399,1.48295,0.775412,0.981238,0.733665,1.225259,1.630032,3.193435,1.595689,2.768158,2.130576,3.037086,4.845988,3.22827,4.082802,3.020185,2.42702,2.416751,1.482784,1.789058,1.653399,0,?,0,0,0,0
2976,'2024/05/30 14:57:46:068',20,0,0,4.422348,2.946176,1.777271,1.188406,1.350749,1.131294,1.174114,2.095214,2.517316,1.886132,2.113096,2.050152,2.985854,1.819742,2.804182,2.40234,6.169329,3.187945,1.971422,2.621304,1.442254,1.470678,1.01258,0,?,0,0,0,0
2977,'2024/05/30 14:57:46:101',20,0,0,3.707691,3.601261,0.754306,2.083724,2.782435,1.182498,2.262336,1.456068,1.703179,1.47571,0.875324,1.973307,2.292161,3.018621,3.61982,2.73407,4.282024,1.675239,1.798496,2.241415,1.734929,1.325418,1.146509,0,?,0,0,0,0
2978,'2024/05/30 14:57:46:134',20,0,0,2.061674,0.767704,2.18239,2.723176,2.172001,2.61053,1.446036,0.71455,1.411021,2.028296,2.66519,2.603521,2.18886,1.406959,3.613045,4.665402,3.633995,3.00492,3.123247,1.898305,1.618207,1.870069,1.855299,0,?,0,0,0,0
2979,'2024/05/30 14:57:46:167',20,0,0,4.125531,2.837979,2.558656,1.778389,1.570438,2.654987,1.325085,1.31044,2.574192,1.777856,3.089268,2.317034,2.029757,2.862284,2.91589,3.109206,4.861312,2.1204,1.11803,1.282643,0.728104,1.787015,1.494393,0,?,0,0,0,0
2980,'2024/05/30 14:57:46:201',20,0,0,3.977577,0.927134,2.987328,2.530823,1.72024,1.595774,0.922076,1.976683,1.71007,2.786672,2.309984,1.399055,2.400861,3.510149,3.324149,4.208263,3.092297,2.030178,2.663971,3.105325,2.377054,2.129272,1.349403,0,?,0,0,0,0
2981,'2024/05/30 14:57:46:235',20,0,0,3.256904,1.324712,1.742138,1.33346,1.808642,2.508626,2.373948,1.408882,1.14524,1.929538,2.73194,5.572062,3.463045,2.553021,3.01633,2.953126,4.303101,3.23867,3.408976,2.000096,2.130998,2.029922,1.209419,0,?,0,0,0,0
2982,'2024/05/30 14:57:46:268',20,0,0,2.463718,2.781077,2.483618,2.743919,2.950015,2.955432,2.179735,2.898262,2.474476,2.972862,2.379221,3.379955,3.161473,3.094801,5.215043,3.199572,5.670144,3.019958,2.069257,2.586937,1.022625,1.378839,1.37817,0,?,0,0,0,0
2983,'2024/05/30 14:57:46:301',20,0,0,6.030219,1.780368,2.258,3.181926,3.300686,2.508285,2.177981,2.078635,1.655233,3.566629,2.6696,2.44439,4.183347,4.867408,4.413194,4.554407,3.154373,2.427907,3.089451,2.115796,1.970489,1.630969,1.338288,0,?,0,0,0,0
2984,'2024/05/30 14:57:46:333',20,0,0,9.406153,1.19337,1.517928,2.300719,1.750753,2.275759,1.420062,1.026633,0.563166,2.236084,1.784447,1.807948,4.376564,3.200724,3.925032,4.287455,5.258194,3.655634,2.984871,2.391699,1.736874,1.452264,1.400941,0,?,0,0,0,0
2985,'2024/05/30 14:57:46:367',20,0,0,7.597782,6.303844,1.893062,1.440285,2.232334,2.488652,1.068106,2.599515,2.534055,2.013765,1.823081,4.219603,4.194566,3.590129,4.391625,2.370113,4.072366,3.683179,3.05357,2.530151,2.015683,1.7408,1.523578,0,?,0,0,0,0
2986,'2024/05/30 14:57:46:400',20,0,0,6.278446,3.164552,1.761604,0.99102,0.959732,1.097893,0.81984,2.741117,2.106292,2.086974,1.734379,3.566476,3.351758,4.568005,3.61073,4.17824,3.092477,2.526142,2.226128,1.936976,2.094417,2.719371,2.016957,0,?,0,0,0,0
2987,'2024/05/30 14:57:46:433',20,0,0,3.908381,2.008734,1.612028,1.631667,3.346383,3.22945,2.309586,2.142115,2.314875,2.170846,1.839809,2.030231,1.99467,3.640606,3.743076,3.721651,5.312082,4.948321,3.574797,1.875769,1.380703,1.302164,1.159778,0,?,0,0,0,0
2988,'2024/05/30 14:57:46:467',20,0,0,5.945076,6.8694,2.728496,1.195314,2.313643,1.856597,1.00596,2.087822,1.338415,1.3412,2.369113,4.752112,4.028149,4.003675,2.50544,3.325206,4.7324,2.823916,2.658323,2.670637,1.32542,1.391903,1.823296,0,?,0,0,0,0
2989,'2024/05/30 14:57:46:501',20,0,0,4.734527,1.517325,2.854525,2.824937,2.849116,3.657815,1.078306,1.419622,0.797547,2.327885,3.04313,1.980687,2.600149,3.475815,3.278166,4.277134,4.445259,3.905946,1.954183,1.778931,1.518586,1.191661,1.333163,0,?,0,0,0,0
2990,'2024/05/30 14:57:46:534',20,0,0,5.445054,3.499788,2.243533,2.500892,2.218854,2.835897,1.580072,2.978033,3.757059,2.108684,1.68563,3.712728,1.938465,1.582889,3.652511,3.568707,2.781647,3.623072,2.78487,1.738694,2.436455,2.396495,1.368954,0,?,0,0,0,0
2991,'2024/05/30 14:57:46:567',20,0,0,14.156766,2.729138,1.666248,1.259263,1.164276,2.080216,1.973337,2.591787,3.715212,3.015414,1.52479,3.041278,3.455147,2.876023,5.466273,3.336436,3.157155,3.918763,2.387929,1.54058,1.437889,1.680636,1.417386,0,?,0,0,0,0
2992,'2024/05/30 14:57:46:601',20,0,0,9.934742,4.775013,2.288381,1.526942,2.481269,1.684566,1.319146,2.127257,1.860329,1.262928,1.231024,3.54434,2.615752,3.862346,4.099292,5.149939,4.015541,3.796272,1.860955,1.842397,2.163141,1.409508,1.119497,0,?,0,0,0,0
2993,'2024/05/30 14:57:46:634',20,0,0,7.570977,5.952476,1.401748,0.415018,2.09061,1.869786,1.145668,1.339325,0.766645,2.666717,2.923736,2.275958,1.758621,4.243267,5.023278,3.479654,3.147968,2.202672,2.278121,2.464968,1.813986,1.785903,1.403289,0,?,0,0,0,0
2994,'2024/05/30 14:57:46:668',20,0,0,2.46273,1.918619,0.980153,0.351178,2.399385,2.052275,0.75223,1.777842,2.766373,1.905433,2.18066,2.874738,1.855124,1.674319,3.272069,3.732656,4.452792,2.861858,2.58149,1.337943,2.212126,1.480617,1.148098,0,?,0,0,0,0
2995,'2024/05/30 14:57:46:701',20,0,0,2.484996,4.610941,1.356402,0.561717,1.817288,2.911512,1.392101,0.582043,1.641445,1.487207,1.063926,3.054303,2.927305,1.864308,3.694233,4.294584,3.612598,4.278259,2.247787,2.149556,2.176574,1.684419,1.507092,0,?,0,0,0,0
2996,'2024/05/30 14:57:46:734',20,0,0,1.108104,3.659687,4.387757,3.109627,3.121178,1.578804,0.887547,1.677497,3.232605,1.273198,2.168288,2.951301,2.12355,1.633838,4.194895,2.808945,2.450985,3.42588,1.986356,1.648809,1.840682,1.744673,1.562389,0,?,0,0,0,0
2997,'2024/05/30 14:57:46:768',20,0,0,5.227143,2.30304,1.695089,2.220259,2.418599,2.807357,2.204813,1.817263,1.98877,1.966769,3.553201,3.469881,4.476179,2.062663,3.016863,2.117256,3.430398,3.614199,3.612719,1.937356,1.924896,1.751348,1.813046,0,?,0,0,0,0
2998,'2024/05/30 14:57:46:801',20,0,0,3.53919,1.181482,2.700076,2.288869,1.204406,1.130615,2.011242,1.221733,1.685104,1.862854,2.570306,5.223231,3.390145,2.26061,3.154549,5.660303,4.559041,2.405875,2.735333,2.235164,1.514238,1.221361,1.357657,0,?,0,0,0,0
2999,'2024/05/30 14:57:46:834',20,0,0,8.146296,2.499017,1.221073,0.419069,0.946613,1.657366,3.063144,3.753861,1.751616,2.86562,2.595404,4.885386,5.524814,3.484449,2.634151,3.427309,4.103191,3.587818,3.306163,2.500614,1.644833,1.843609,1.773144,0,?,0,0,0,0
3000,'2024/05/30 14:57:46:868',20,0,0,5.077444,1.865739,1.392816,0.986078,1.923126,2.141925,1.208224,1.329585,2.115694,2.808459,1.639078,2.117522,1.256876,3.392298,3.55833,3.693153,4.639452,4.91051,3.32039,2.940818,3.233947,2.690146,2.421479,0,?,0,0,0,0
3001,'2024/05/30 14:57:46:901',20,0,0,8.672773,1.304859,3.147465,2.189209,0.884748,0.543887,1.445159,4.289416,1.430705,1.14915,2.963984,3.843272,2.673767,6.907362,12.268114,4.327023,6.766388,6.950304,3.509814,3.77998,3.072877,2.082233,2.220979,0,?,0,0,0,0
3002,'2024/05/30 14:57:46:934',20,0,0,2.310243,4.213655,2.636446,1.41483,1.488354,1.933717,1.151092,0.594794,2.607399,1.777071,1.781621,4.347442,4.60973,4.00111,6.934411,5.05588,7.34201,3.143326,3.952509,2.556965,0.999599,1.487355,1.922493,0,?,0,0,0,0
3003,'2024/05/30 14:57:46:968',20,0,0,9.664841,2.705705,4.956173,4.329788,3.819952,2.371359,1.875897,1.21263,1.240678,1.574247,5.443725,10.291655,4.938598,2.020491,4.001239,3.428198,4.621345,4.544839,2.421535,3.276676,2.176064,2.712944,2.689221,0,?,0,0,0,0
3004,'2024/05/30 14:57:47:001',20,0,0,8.252051,3.392689,1.72885,1.094011,1.004817,1.618439,2.719079,0.827339,1.673065,1.851051,2.782869,3.883797,4.396932,1.707266,3.390983,3.863886,7.020393,5.114671,3.215716,2.854103,1.748953,2.220758,1.786512,0,?,0,0,0,0
3005,'2024/05/30 14:57:47:034',20,0,0,6.715064,4.903021,3.451847,1.74957,1.560182,1.429887,1.975972,0.686795,2.184797,2.439136,3.792014,5.22826,1.999951,3.991808,5.263737,2.509712,3.275683,4.555827,3.167162,3.201421,2.269452,2.473281,2.481453,0,?,0,0,0,0
3006,'2024/05/30 14:57:47:069',20,0,0,6.594936,5.49284,3.235939,2.637005,2.042521,3.867996,3.974283,2.23754,2.335579,1.632158,5.524675,12.169886,3.371323,3.029053,4.867373,4.82704,9.046522,4.522839,6.960167,7.931895,5.438862,2.522838,2.167831,0,?,0,0,0,0
3007,'2024/05/30 14:57:47:101',20,0,0,8.180947,5.496178,4.346404,1.771783,1.308602,2.29418,3.667955,1.964025,2.627624,3.291705,2.374825,7.859873,3.50397,2.432558,2.541766,3.570634,5.949567,6.861411,4.741952,8.612914,5.893049,4.447917,3.253117,0,?,0,0,0,0
3008,'2024/05/30 14:57:47:134',20,0,0,4.407551,4.29248,4.04513,1.400388,0.843144,2.140634,2.643926,2.126316,3.003978,2.898382,6.186905,10.035048,3.790854,4.001009,6.004021,7.833986,8.17797,5.365559,11.047442,20.286243,8.519046,2.653003,3.062319,0,?,0,0,0,0
3009,'2024/05/30 14:57:47:168',20,0,0,0.829771,1.853723,1.623292,2.124422,1.419593,2.446773,3.811498,4.318635,1.39899,1.204654,5.342672,8.403542,2.735461,5.662066,5.492712,6.324563,11.352216,6.978051,7.519445,7.069754,8.5477,4.046761,2.636748,0,?,0,0,0,0
3010,'2024/05/30 14:57:47:201',20,0,0,3.936491,4.639763,2.269772,1.547781,0.962237,1.49422,4.609697,3.246138,1.6925,2.18396,7.696386,9.365502,3.728092,7.891735,13.072603,5.096766,5.889841,7.385124,8.423162,10.847228,5.051678,3.713575,1.771055,0,?,0,0,0,0
3011,'2024/05/30 14:57:47:234',20,0,0,4.752545,6.829737,3.294963,0.436539,2.024111,2.504933,3.702474,1.962068,1.429427,2.080873,3.223846,8.670058,6.538775,5.222494,6.346497,4.137279,9.294436,6.966981,7.558691,6.738592,5.202843,2.994949,1.940029,0,?,0,0,0,0
3012,'2024/05/30 14:57:47:269',20,0,0,1.662041,2.169229,1.474129,1.140434,1.079128,1.437555,5.276186,3.048598,3.10412,1.96683,9.096287,17.028202,3.592383,9.755119,12.17031,6.886598,13.422702,4.469246,10.245829,16.788511,5.694881,3.813674,2.937967,0,?,0,0,0,0
3013,'2024/05/30 14:57:47:302',20,0,0,7.13581,3.320579,2.174058,1.369887,1.869866,1.354805,5.960864,3.674453,2.709641,2.22331,5.652851,9.589972,4.637613,4.916209,8.060154,10.87039,17.478975,5.240533,9.553173,13.284493,4.725888,5.562319,2.884796,0,?,0,0,0,0
3014,'2024/05/30 14:57:47:335',20,0,0,4.63881,2.541841,1.947739,0.736974,1.321362,1.434548,6.02313,2.196438,2.044021,2.56695,3.514109,10.337387,4.321893,6.696013,6.974613,4.848319,5.860843,6.58231,12.73597,7.479805,3.428052,3.754376,2.581722,0,?,0,0,0,0
3015,'2024/05/30 14:57:47:368',20,0,0,3.463525,3.702648,2.126894,1.284384,2.160005,2.894585,6.767559,5.071135,1.721977,1.950333,5.58805,14.343995,4.887928,3.159014,7.544079,7.749975,9.890671,10.244453,9.042394,13.573017,7.435221,3.421842,3.222369,0,?,0,0,0,0
3016,'2024/05/30 14:57:47:401',20,0,0,3.038173,4.169853,2.846689,1.056248,0.644316,1.142068,2.643774,2.251724,0.796247,2.36163,3.675434,6.073717,6.847714,5.579485,8.795903,6.379478,7.630174,10.306861,9.503568,10.137761,4.330643,2.520444,2.645044,0,?,0,0,0,0
3017,'2024/05/30 14:57:47:434',20,0,0,9.084049,3.674557,1.290291,0.909596,2.699911,2.429278,3.707926,2.605559,1.193665,1.990556,3.258698,8.061201,6.73413,5.869487,13.848269,6.881546,10.337894,6.984048,9.249298,5.696886,3.016547,2.686685,2.293469,0,?,0,0,0,0
3018,'2024/05/30 14:57:47:469',20,0,0,6.448869,4.14335,1.468047,0.982308,0.920311,2.488227,1.638844,2.423426,2.809878,1.711601,3.936465,10.516406,4.035791,5.307002,7.960824,6.4726,10.293458,7.678784,11.830876,7.559101,4.445776,3.96475,2.715546,0,?,0,0,0,0
3019,'2024/05/30 14:57:47:501',20,0,0,8.015164,2.127017,1.020293,2.376466,2.218379,2.788953,10.118171,4.386598,1.762165,1.91366,7.856784,11.957571,1.723115,1.770298,5.358902,6.020432,11.013148,6.341738,7.969896,7.639106,2.656671,2.546652,2.005493,0,?,0,0,0,0
3020,'2024/05/30 14:57:47:534',20,0,0,7.013281,3.173077,2.670389,1.786425,1.163395,7.797687,48.135471,14.540329,1.55452,2.650029,6.782787,9.996752,5.330699,6.928547,9.142809,10.0173,10.7558,8.884546,6.558707,8.755689,8.274967,5.076137,2.250237,0,?,0,0,0,0
3021,'2024/05/30 14:57:47:567',20,0,0,6.774122,4.723663,1.763313,1.573332,0.968137,12.607918,88.39241,23.040298,2.1905,1.718681,7.597951,14.163664,4.608573,4.331124,5.70974,7.862737,11.531979,6.534355,10.528447,6.934896,5.643532,5.723786,2.852568,0,?,0,0,0,0
3022,'2024/05/30 14:57:47:602',20,0,0,7.570029,3.156201,1.901112,0.200819,1.746429,24.892395,181.363251,49.83284,2.450906,3.223298,19.437693,22.581083,5.137061,11.805045,11.228506,6.700918,15.304107,10.434886,8.354668,15.058402,8.853787,4.753819,3.464936,0,?,0,0,0,0
3023,'2024/05/30 14:57:47:635',20,0,0,5.901168,3.19928,2.163091,0.090528,2.10023,25.03709,187.69635,51.589455,2.197251,1.490484,18.770823,21.021782,6.071931,11.753174,11.059691,11.877673,15.94126,11.141435,9.658875,6.049809,4.35731,3.362096,2.560515,0,?,0,0,0,0
3024,'2024/05/30 14:57:47:668',20,0,0,7.195289,5.060762,2.64945,2.474482,2.007226,20.668875,150.629517,39.761948,3.139952,3.627458,6.164293,12.240706,4.393335,8.240277,7.737262,7.206622,14.590513,10.627689,10.675495,4.726835,3.804645,2.991115,3.093061,0,?,0,0,0,0
3025,'2024/05/30 14:57:47:702',20,0,0,6.030598,2.335188,1.543617,2.010257,0.960527,21.970518,158.229797,41.026184,2.139791,1.378653,10.928313,12.81474,2.894367,6.806942,8.650296,9.010747,9.22932,5.857911,4.570206,7.270545,3.760348,2.816533,2.985482,0,?,0,0,0,0
3026,'2024/05/30 14:57:47:735',20,0,0,12.730148,4.506826,0.985244,1.188328,1.061181,19.3834,137.206329,35.688637,2.150649,1.796058,11.850061,11.0015,3.200871,5.464581,7.166322,5.19102,5.706644,5.797821,6.418192,3.516186,2.375556,2.660501,2.350105,0,?,0,0,0,0
3027,'2024/05/30 14:57:47:767',20,0,0,1.73041,3.05897,1.369933,0.688925,4.514607,18.741074,105.609741,24.873384,1.432092,1.749797,8.824558,11.499181,4.666939,5.582881,13.331771,6.231246,8.698225,4.589244,4.651374,3.993377,3.265583,1.711173,1.783515,0,?,0,0,0,0
3028,'2024/05/30 14:57:47:802',20,0,0,0.883673,1.631021,1.604892,0.756383,3.094942,17.198093,107.30574,26.138388,1.373056,1.622122,13.903574,14.801059,4.075031,4.249613,6.846022,3.183085,7.268589,6.646923,5.708196,3.909665,2.381239,1.874323,2.48087,0,?,0,0,0,0
3029,'2024/05/30 14:57:47:835',20,0,0,6.760427,3.861199,1.472507,0.691552,1.747462,19.013142,132.332458,32.30106,2.542825,2.561028,12.965589,16.362291,4.301154,7.637362,15.491757,4.669303,5.799061,4.592852,4.424311,4.13115,2.790784,2.881561,1.760722,0,?,0,0,0,0
3030,'2024/05/30 14:57:47:868',20,0,0,2.723653,0.858335,0.95913,1.521123,2.020757,21.16197,142.621857,34.54039,2.408926,2.475153,19.469101,20.088985,1.602656,6.121798,15.813416,3.808891,6.226901,6.097942,3.978585,2.828705,3.387049,2.841032,1.722736,0,?,0,0,0,0
3031,'2024/05/30 14:57:47:902',20,0,0,4.409624,2.467631,1.461352,1.308589,1.191605,22.069237,152.519455,36.860893,2.253315,1.926602,16.139921,15.766738,3.97842,4.267689,6.69699,4.743021,4.915189,6.218793,6.972843,4.46585,4.022715,2.38461,2.442774,0,?,0,0,0,0
3032,'2024/05/30 14:57:47:934',20,0,0,3.374009,3.733717,1.713385,0.761858,0.782554,21.141836,151.987823,39.866287,2.679787,1.430686,11.67833,10.747699,5.101313,5.108829,6.524589,3.775991,6.945986,8.508874,8.203819,5.370563,3.556707,3.279967,2.192759,0,?,0,0,0,0
3033,'2024/05/30 14:57:47:969',20,0,0,3.876729,3.749498,1.771246,0.929164,1.183424,19.417688,137.051331,34.490826,2.306642,1.343944,13.087567,13.343298,3.219184,4.405482,5.050205,5.436908,5.785707,9.15167,7.291933,6.115167,3.30677,2.944149,2.186392,0,?,0,0,0,0
3034,'2024/05/30 14:57:48:002',20,0,0,8.472407,3.710514,1.647831,0.82688,1.910444,18.996634,130.987854,32.145466,2.563323,1.610672,11.549918,10.119238,3.720503,4.856826,5.490187,5.499379,4.284439,6.688491,5.622895,4.003234,3.493286,2.655682,1.246689,0,?,0,0,0,0
3035,'2024/05/30 14:57:48:035',20,0,0,5.84031,2.648341,1.321701,1.092838,0.983161,16.203583,104.850266,27.088339,1.893597,2.26235,8.963368,7.035975,3.374031,5.115419,7.338125,4.587266,3.892751,3.703329,4.450267,4.388038,3.163891,2.938214,1.161429,0,?,0,0,0,0
3036,'2024/05/30 14:57:48:067',20,0,0,4.224525,4.18354,3.589442,0.995332,0.790689,13.966528,95.084183,22.633436,3.301634,3.658677,9.376717,9.679335,2.412744,4.46519,6.785261,4.694084,7.514365,5.162167,4.139562,6.597717,3.181433,3.400862,1.82804,0,?,0,0,0,0
3037,'2024/05/30 14:57:48:102',20,0,0,1.599537,4.337409,1.392682,0.741646,1.884597,17.679348,114.242393,28.768009,2.709391,1.600906,14.555284,12.812598,0.881813,3.717836,6.341999,2.597787,3.716667,4.613953,5.009851,5.017538,2.630109,2.268073,2.097954,0,?,0,0,0,0
3038,'2024/05/30 14:57:48:135',20,0,0,3.984911,3.185807,2.071735,1.612501,1.211622,17.369019,125.014618,33.128403,2.087983,2.150937,12.976843,12.756529,3.929776,7.883698,8.708417,5.246658,6.423489,4.656826,5.295726,7.411971,3.601163,3.204871,2.809424,0,?,0,0,0,0
3039,'2024/05/30 14:57:48:169',20,0,0,3.549914,3.85401,2.376314,2.040333,1.745219,17.885452,125.938614,31.356506,1.993578,2.870458,8.2343,9.426492,3.199946,8.139932,7.602291,7.400907,7.459487,4.609372,5.791006,5.477702,3.716714,3.2866,2.024411,0,?,0,0,0,0
3040,'2024/05/30 14:57:48:201',20,0,0,0.755002,2.298261,2.423886,2.011635,1.254721,16.579376,119.256638,29.864731,2.127896,1.760197,10.049925,10.181658,2.874465,7.461258,8.895011,5.198067,7.867155,7.227047,6.352161,8.473299,3.680505,3.210657,1.893633,0,?,0,0,0,0
3041,'2024/05/30 14:57:48:234',20,0,0,9.583618,4.291926,2.776264,1.677655,1.577087,16.849342,115.338776,29.990709,2.860416,3.102455,16.87817,12.623942,4.126633,7.181856,13.36743,6.753037,6.659532,4.751354,3.158977,6.952507,3.285346,3.125955,2.772422,0,?,0,0,0,0
3042,'2024/05/30 14:57:48:268',20,0,0,3.020158,2.963874,2.310708,2.093912,2.195303,15.935527,108.233154,26.533756,1.117925,1.35465,11.890856,11.657537,2.207648,3.546323,4.132889,3.414063,5.433588,11.523804,9.235032,6.086079,3.154809,2.337261,1.22623,0,?,0,0,0,0
3043,'2024/05/30 14:57:48:302',20,0,0,2.246645,1.117316,2.370101,1.075503,2.452271,14.407617,86.930275,19.126286,1.5184,1.99782,15.780596,13.454951,3.699488,4.715112,7.359091,5.10709,6.648053,5.405707,3.571032,3.316482,1.928677,2.101491,1.58541,0,?,0,0,0,0
3044,'2024/05/30 14:57:48:334',20,0,0,6.919573,3.763107,1.376268,2.196251,2.803178,11.968948,72.320724,15.195929,1.034714,1.704278,11.171473,9.252804,1.566531,3.201788,6.156914,5.3625,7.075095,5.460524,3.018282,2.569242,1.341153,1.508761,1.26123,0,?,0,0,0,0
3045,'2024/05/30 14:57:48:367',20,0,0,4.683059,3.762245,1.731857,2.925603,1.738994,7.175847,44.040203,12.252827,1.542126,1.064728,5.022155,6.17719,5.439426,4.605188,6.256544,7.257168,11.330206,3.649152,2.627627,1.749538,1.715162,1.827338,1.24255,0,?,0,0,0,0
3046,'2024/05/30 14:57:48:402',20,0,0,6.561056,2.27141,4.102882,3.813623,1.795923,5.2895,27.036392,6.349915,0.784942,1.582072,3.119033,4.542187,3.017764,2.743093,5.645732,7.636331,7.845393,3.150222,3.276992,1.614016,2.163638,2.099884,1.571907,0,?,0,0,0,0
3047,'2024/05/30 14:57:48:434',20,0,0,4.057038,3.678538,2.687871,3.93097,3.377078,2.422159,12.027267,5.058688,1.926815,3.114135,1.21791,1.757172,3.189211,1.626015,3.239311,4.925378,7.574516,3.655614,1.893942,2.017957,1.729989,1.433802,1.582891,0,?,0,0,0,0
3048,'2024/05/30 14:57:48:468',20,0,0,4.265519,4.486555,4.318832,3.948058,2.296201,2.504039,5.558888,1.846463,1.127246,1.352461,1.208721,2.880532,2.081156,3.567364,4.008085,4.059656,6.76993,3.299461,2.213937,1.628709,2.161744,1.706186,2.367623,0,?,0,0,0,0
